id,device_id,product_name,product_sku,category_name,amount,status,card_number,cvv,created_at,happened_at
1131,113.0,urna. Vivamus,3770009015049.0,"eget,",714.0,cancelled,6709576652646831139,490.0,2023-01-25 03:23:50,2021-11-05 11:32:52
1132,100.0,Quisque varius.,3770009015004.0,pretium,755.0,refused,366258567816231.0,725.0,2023-01-17 06:01:44,2022-06-11 10:25:56
1133,191.0,"ac, eleifend",3770009015046.0,aliquet,181.0,accepted,342944237424725.0,843.0,2023-01-03 08:48:04,2022-04-09 07:05:17
1134,161.0,et tristique,3770009015052.0,"vitae,",827.0,cancelled,6461963268511467,239.0,2022-10-27 08:40:50,2022-10-04 04:43:06
1135,72.0,"elit pede,",3770009015234.0,"nec,",824.0,refused,4844147533586466,868.0,2023-01-01 06:18:46,2021-11-23 05:29:05
1136,53.0,Nullam vitae,3770009015044.0,vitae,778.0,accepted,543 85117 42655 358,861.0,2022-12-22 02:13:55,2022-05-25 06:29:49
1137,57.0,Lorem ipsum,3770009015073.0,malesuada,60.0,refused,5446 8483 5596 2816,932.0,2023-01-02 11:53:28,2022-05-10 11:53:20
1138,73.0,vestibulum massa,3770009015049.0,ultricies,554.0,accepted,670 64843 56875 511,827.0,2022-10-24 09:33:51,2022-05-25 10:10:11
1139,76.0,"montes, nascetur",3770009015042.0,facilisis,442.0,refused,6759 2431 3144 3482,410.0,2023-01-25 11:01:56,2021-11-02 07:57:21
1140,113.0,congue turpis.,3770009015233.0,enim.,950.0,accepted,3036 555366 64426,386.0,2022-10-09 07:41:28,2023-01-07 02:35:39
1141,29.0,bibendum fermentum,3770009015004.0,ante,612.0,cancelled,201454145115117.0,611.0,2022-10-27 10:22:12,2021-12-13 08:02:00
1142,48.0,"sagittis augue,",3770009015172.0,non,914.0,accepted,5824976842422455517,559.0,2023-01-19 01:02:29,2021-11-27 05:46:03
1143,111.0,"ullamcorper eu,",3770009015044.0,"pede,",487.0,accepted,4913264764555320.0,392.0,2023-01-24 12:55:49,2022-03-02 06:09:40
1144,180.0,Mauris molestie,3770009015075.0,"eu,",135.0,cancelled,676764 7144757557,338.0,2022-10-12 02:53:52,2023-01-29 08:05:00
1145,156.0,Vestibulum ante,v3770009015028,non,159.0,refused,6767 5472 7745 8645,661.0,2022-11-18 07:48:05,2022-06-12 07:34:39
1146,38.0,"porttitor vulputate,",3770009015044.0,arcu,755.0,refused,3493 323889 82985,143.0,2022-12-20 02:11:35,2022-12-01 09:53:39
1147,163.0,lectus sit,3770009015044.0,"sed,",905.0,accepted,670 95979 24395 576,428.0,2023-01-03 10:56:58,2022-03-13 11:10:58
1148,138.0,dolor. Fusce,3770009015052.0,vitae,135.0,cancelled,546 71594 99225 522,958.0,2022-12-05 07:24:30,2022-06-06 05:53:26
1149,150.0,Ut tincidunt,3770009015235.0,ligula.,880.0,refused,50387468468516754,246.0,2022-12-26 06:48:54,2022-09-21 04:48:43
1150,52.0,Integer sem,3770009015234.0,Lorem,82.0,cancelled,493684 5588478518,970.0,2022-12-30 04:01:19,2022-06-23 03:19:28
1151,169.0,porttitor scelerisque,3770009015050.0,"eu,",283.0,accepted,471647 3744338736,331.0,2022-10-20 06:36:55,2022-12-21 08:54:58
1152,170.0,libero et,3770009015045.0,neque.,383.0,accepted,6474 4456 8254 5821,413.0,2023-02-19 09:40:18,2022-11-03 08:21:19
1153,23.0,aliquet diam.,3770009015047.0,lobortis,70.0,cancelled,633432 3659285871,282.0,2022-10-04 08:29:00,2022-04-14 02:30:59
1154,165.0,sem mollis,3770009015048.0,consequat,850.0,cancelled,6709 8772 8544 6469,288.0,2023-02-17 12:02:37,2022-04-03 10:04:14
1155,102.0,"elementum purus,",3770009015046.0,Integer,864.0,refused,552 64622 17653 341,267.0,2023-01-26 01:27:15,2022-10-04 04:22:56
1156,74.0,"ultricies adipiscing,",3770009015233.0,volutpat.,829.0,accepted,302687296242516.0,425.0,2023-02-20 04:47:48,2021-10-21 11:27:51
1157,185.0,Quisque porttitor,3770009015042.0,Morbi,581.0,cancelled,491685 754453 8222,540.0,2023-02-22 01:40:05,2022-03-25 09:55:31
1158,4.0,urna. Nunc,3770009015044.0,erat,738.0,cancelled,675925 622361 2871,618.0,2023-01-23 03:18:07,2022-06-21 12:14:29
1159,132.0,"vitae, posuere",3770009015049.0,consectetuer,909.0,refused,6334978257295349,243.0,2023-02-22 11:56:48,2022-04-26 10:44:20
1160,75.0,"auctor non,",3770009015048.0,ante.,932.0,accepted,453283 873278 6165,235.0,2022-12-14 06:57:46,2022-02-28 12:44:29
1161,126.0,ipsum primis,3770009015073.0,nisl.,841.0,cancelled,2014 513558 57511,313.0,2023-02-06 12:28:54,2021-10-24 10:20:15
1162,49.0,condimentum. Donec,3770009015004.0,ac,29.0,refused,6495669276251281,888.0,2022-10-01 07:48:48,2022-11-23 04:02:41
1163,49.0,"tincidunt, nunc",3770009015050.0,commodo,227.0,accepted,589364 54 5147 3778 748,619.0,2022-11-17 08:44:33,2023-01-24 04:37:16
1164,134.0,adipiscing elit.,3770009015233.0,"placerat,",732.0,cancelled,630 47955 48467 495,640.0,2023-01-12 07:23:33,2023-02-08 03:38:32
1165,83.0,sed libero.,3770009015047.0,dolor,788.0,cancelled,633433223281425344,408.0,2022-11-03 09:45:15,2021-10-18 06:38:18
1166,154.0,Morbi non,3770009015043.0,neque.,837.0,refused,562392532483992762,477.0,2023-01-10 08:03:40,2022-06-26 02:27:03
1167,129.0,"faucibus leo,",3770009015043.0,accumsan,678.0,accepted,6333591761651880.0,520.0,2022-12-05 04:38:02,2022-05-10 09:24:36
1168,25.0,nascetur ridiculus,3770009015046.0,"non,",921.0,refused,3022 336548 27547,891.0,2022-10-17 10:49:01,2023-01-23 08:16:30
1169,82.0,"vestibulum nec,",3770009015045.0,vel,867.0,cancelled,402 68342 49835 234,337.0,2023-02-23 06:50:39,2022-07-15 11:48:33
1170,162.0,"volutpat ornare,",3770009015004.0,nonummy,907.0,refused,2014 228729 46764,212.0,2023-01-27 08:17:48,2022-08-30 04:10:13
1171,117.0,leo. Vivamus,v3770009015028,molestie,875.0,accepted,304722338896868.0,475.0,2022-12-28 01:40:32,2022-11-09 09:25:48
1172,97.0,"faucibus lectus,",3770009015050.0,consectetuer,910.0,accepted,491695 8428382313,534.0,2023-01-03 08:58:15,2023-01-16 10:08:33
1173,23.0,"faucibus ut,",3770009015050.0,pede,891.0,cancelled,677 12676 78577 257,914.0,2023-01-18 01:23:08,2022-11-12 10:03:10
1174,161.0,"vulputate, nisi",3770009015046.0,arcu.,875.0,refused,361577927317829.0,212.0,2022-11-17 06:52:21,2021-12-13 07:03:58
1175,173.0,et arcu,3770009015043.0,Integer,969.0,accepted,2149 485164 33467,437.0,2022-12-29 03:32:17,2022-11-14 10:18:27
1176,16.0,Sed nec,3770009015004.0,nulla.,297.0,cancelled,6599 5274 7798 5732,136.0,2023-01-13 10:01:16,2022-07-22 01:46:57
1177,190.0,ipsum sodales,3770009015075.0,"erat,",335.0,refused,538177 474461 9759,247.0,2022-10-19 12:54:34,2022-06-14 08:00:08
1178,100.0,magna nec,3770009015235.0,sit,806.0,cancelled,5426581629856563,739.0,2022-10-09 10:12:01,2022-09-12 05:33:20
1179,97.0,odio a,3770009015043.0,pede,801.0,cancelled,676755 34 3811 3175 860,385.0,2022-11-30 12:39:44,2021-10-04 12:41:27
1180,154.0,consectetuer euismod,3770009015047.0,auctor,82.0,cancelled,491172 793773 9411,395.0,2022-12-26 10:14:27,2022-04-10 07:10:21
1181,110.0,mollis. Phasellus,3770009015042.0,ligula,983.0,refused,3743 194657 26581,370.0,2023-01-24 07:12:15,2021-10-31 05:39:22
1182,184.0,"dolor quam,",3770009015050.0,urna.,252.0,cancelled,3618 579323 63251,832.0,2022-10-24 07:09:13,2023-02-23 06:50:46
1183,3.0,a felis,3770009015172.0,risus.,620.0,refused,493643428366821453,582.0,2022-12-20 04:33:53,2022-12-18 06:02:36
1184,112.0,fringilla mi,3770009015235.0,erat,620.0,accepted,214925196141263.0,997.0,2022-12-30 02:42:10,2023-02-08 12:53:58
1185,56.0,congue. In,3770009015042.0,Aenean,134.0,refused,5126346262876762,609.0,2022-12-11 08:33:19,2022-08-27 08:59:45
1186,40.0,Nunc laoreet,3770009015042.0,ornare,261.0,refused,676 79343 87275 194,123.0,2022-11-26 01:52:27,2022-05-01 04:58:51
1187,37.0,quis accumsan,3770009015004.0,mi,201.0,cancelled,4916289824728176,456.0,2022-11-17 10:36:01,2022-02-01 09:47:58
1188,119.0,"at, velit.",3770009015050.0,eu,769.0,accepted,648846 1699491325,602.0,2022-11-18 10:57:39,2022-08-18 04:19:01
1189,85.0,amet luctus,3770009015074.0,sed,553.0,accepted,676756951153237318,832.0,2022-12-08 05:57:46,2022-10-04 04:10:49
1190,122.0,ac arcu.,3770009015073.0,ornare,130.0,cancelled,676723 492156 6889,394.0,2022-10-24 05:29:15,2021-10-25 01:05:57
1191,40.0,magnis dis,3770009015050.0,Phasellus,70.0,cancelled,4556 166 95 4496,184.0,2022-12-10 05:21:02,2022-03-27 04:49:14
1192,77.0,"posuere vulputate,",3770009015045.0,mauris,160.0,accepted,214928833778455.0,974.0,2023-01-13 10:40:54,2022-10-10 08:20:54
1193,4.0,"feugiat non,",3770009015049.0,eget,894.0,cancelled,4917827243444880.0,215.0,2023-02-18 07:42:06,2022-11-11 06:31:02
1194,112.0,nisl. Quisque,3770009015004.0,lorem,374.0,accepted,3788 749362 39891,651.0,2023-01-27 11:44:28,2022-12-31 07:20:11
1195,100.0,ornare sagittis,3770009015049.0,nec,105.0,cancelled,6771858251255671651,157.0,2023-01-07 08:34:54,2022-12-17 01:25:55
1196,46.0,metus. Aliquam,3770009015051.0,bibendum.,195.0,refused,362431984487555.0,762.0,2022-12-24 02:24:50,2021-12-03 01:34:07
1197,4.0,"nonummy ut,",3770009015172.0,mauris,588.0,accepted,676712 6544384148,528.0,2022-12-22 09:30:29,2022-05-24 10:58:17
1198,40.0,"dui, nec",3770009015074.0,"imperdiet,",770.0,refused,4026827445382274,824.0,2022-10-10 08:20:51,2022-08-01 10:56:38
1199,83.0,leo. Cras,3770009015049.0,purus,589.0,refused,363565556524268.0,640.0,2022-12-26 06:02:31,2023-02-14 04:01:47
1200,125.0,felis. Donec,3770009015073.0,nec,760.0,refused,50381661698854922,322.0,2022-11-19 08:54:01,2022-10-21 09:26:01
1201,48.0,Donec non,3770009015074.0,elit.,895.0,cancelled,214944827761886.0,285.0,2023-02-22 11:10:16,2021-12-05 04:18:30
1202,40.0,in consectetuer,3770009015074.0,ut,877.0,cancelled,564182 43 7567 7786 742,631.0,2023-01-04 09:03:53,2022-12-27 06:39:41
1203,11.0,pede. Suspendisse,3770009015045.0,pede.,355.0,cancelled,6706 7831 5876 5667,184.0,2023-01-24 05:31:32,2021-10-01 10:25:58
1204,143.0,quis diam,3770009015051.0,interdum.,550.0,cancelled,551412 8568636284,396.0,2022-11-25 02:11:39,2023-01-16 02:34:12
1205,67.0,a purus.,3770009015047.0,hendrerit,472.0,refused,4903636957775216748,994.0,2023-02-27 11:25:42,2022-01-03 01:50:50
1206,133.0,Nullam velit,3770009015049.0,Fusce,913.0,cancelled,644577 7847288558,151.0,2023-02-10 11:04:28,2022-02-20 05:08:59
1207,64.0,"pede, ultrices",3770009015004.0,a,470.0,cancelled,646 23599 47278 694,352.0,2022-12-12 07:01:42,2022-12-26 12:38:19
1208,107.0,lorem ac,3770009015042.0,Praesent,863.0,cancelled,647 66746 64541 734,404.0,2023-02-15 06:37:04,2022-06-07 08:40:19
1209,83.0,dis parturient,3770009015075.0,egestas.,344.0,cancelled,492 95666 64153 333,121.0,2023-02-06 10:29:19,2022-04-11 11:46:25
1210,128.0,Aliquam fringilla,3770009015048.0,urna,542.0,refused,492976 295634 1864,960.0,2022-10-19 11:29:54,2022-08-24 01:59:02
1211,83.0,"conubia nostra,",3770009015075.0,Nunc,789.0,refused,67629713571932.0,939.0,2023-02-23 11:06:39,2021-11-18 05:35:04
1212,39.0,ac nulla.,3770009015044.0,Nam,679.0,cancelled,676135273877558.0,900.0,2022-10-03 01:49:36,2022-08-04 10:11:24
1213,181.0,nulla. Cras,3770009015234.0,dis,909.0,refused,6706777876337460.0,312.0,2023-01-29 07:36:51,2022-02-13 11:33:54
1214,193.0,non arcu.,3770009015004.0,vitae,3.0,cancelled,3634 142441 15553,280.0,2022-12-10 01:22:29,2022-02-16 07:43:20
1215,22.0,turpis egestas.,3770009015172.0,euismod,505.0,refused,531677 3234649722,770.0,2022-11-21 07:58:28,2022-11-20 05:05:57
1216,156.0,senectus et,3770009015234.0,at,644.0,refused,670612988676883613,478.0,2023-02-01 12:10:13,2022-04-18 12:05:47
1217,166.0,neque. In,3770009015235.0,gravida,311.0,refused,3671 939226 25960,186.0,2022-12-21 02:57:32,2022-12-10 06:41:08
1218,6.0,lectus ante,3770009015047.0,ullamcorper,317.0,accepted,492958 361595 2382,115.0,2023-01-12 09:39:03,2021-10-06 09:09:25
1219,138.0,"euismod et,",3770009015044.0,vitae,339.0,refused,656684 3512845867,396.0,2022-11-27 05:43:46,2022-02-07 04:07:17
1220,178.0,"ultrices a,",3770009015046.0,porttitor,200.0,accepted,633 45153 18722 372,411.0,2022-10-20 08:35:31,2022-04-22 03:07:52
1221,155.0,justo sit,3770009015073.0,"non,",896.0,refused,633324367674492692,335.0,2023-01-16 01:25:22,2022-09-27 09:34:55
1222,26.0,fringilla ornare,3770009015044.0,ultrices.,783.0,accepted,583676 156465 4751,477.0,2023-01-18 06:31:30,2022-12-27 02:02:18
1223,126.0,nulla. Integer,3770009015047.0,sem,879.0,refused,366784728397639.0,784.0,2022-11-27 11:19:41,2021-11-28 03:41:18
1224,39.0,"risus, at",3770009015044.0,Lorem,686.0,accepted,402 63238 83676 831,639.0,2022-12-01 11:23:10,2022-06-19 01:07:34
1225,83.0,"tempor, est",3770009015049.0,Lorem,938.0,accepted,214951722656368.0,292.0,2022-11-14 08:29:58,2023-01-01 06:53:14
1226,9.0,vitae dolor.,3770009015075.0,metus.,998.0,accepted,630476777867618329,129.0,2023-02-28 07:18:43,2022-02-22 06:39:16
1227,10.0,ridiculus mus.,3770009015233.0,vitae,819.0,accepted,50384764669196.0,790.0,2022-12-04 05:30:35,2021-10-06 07:22:07
1228,76.0,Ut sagittis,3770009015045.0,Aliquam,369.0,refused,6304327632334486885,695.0,2022-12-21 11:47:44,2022-11-17 08:53:38
1229,4.0,In tincidunt,3770009015050.0,ac,571.0,cancelled,300353872861821.0,678.0,2023-02-12 03:19:48,2021-11-23 06:58:45
1230,117.0,dolor egestas,3770009015052.0,dignissim,457.0,accepted,6331 1053 3129 8171,942.0,2022-11-21 10:30:20,2021-11-13 05:08:06
1231,25.0,feugiat placerat,3770009015052.0,"dui,",296.0,cancelled,372225234325898.0,633.0,2022-12-14 02:36:01,2022-06-27 03:14:17
1232,121.0,fringilla. Donec,3770009015233.0,tellus,858.0,cancelled,4913884229688679,255.0,2023-01-03 03:10:40,2021-11-22 01:33:45
1233,12.0,augue ut,3770009015235.0,placerat,618.0,cancelled,601 13544 37671 835,601.0,2022-11-02 10:30:29,2022-01-26 07:42:16
1234,137.0,quam. Curabitur,3770009015051.0,"et,",524.0,refused,677178 6776873318,788.0,2022-10-26 06:07:21,2021-11-10 02:18:25
1235,38.0,viverra. Donec,3770009015073.0,"auctor,",708.0,cancelled,5864822246343.0,340.0,2022-10-10 07:08:09,2022-03-22 07:16:12
1236,78.0,"dolor elit,",3770009015234.0,nascetur,495.0,cancelled,4936528654264562,267.0,2022-12-24 05:05:07,2022-07-10 04:08:18
1237,72.0,Praesent interdum,3770009015052.0,"magna,",963.0,cancelled,5552474823664486,923.0,2022-10-13 02:41:47,2022-03-05 04:24:28
1238,39.0,"elit, pretium",3770009015046.0,mi,148.0,accepted,6767 3779 7266 6924,591.0,2022-12-13 11:43:09,2021-11-27 11:01:34
1239,90.0,est. Nunc,3770009015073.0,Curae,318.0,accepted,633323 96 2533 5732 758,903.0,2022-10-26 01:13:57,2022-08-01 03:00:17
1240,2.0,amet ornare,3770009015172.0,Mauris,433.0,refused,6709646138171263,774.0,2023-02-06 06:21:41,2023-01-06 01:52:33
1241,108.0,"mauris sapien,",3770009015004.0,aliquet.,272.0,refused,3671 327394 97874,349.0,2022-10-08 03:35:20,2022-03-15 11:06:54
1242,32.0,et risus.,3770009015233.0,adipiscing.,450.0,cancelled,450892 9682419616,118.0,2022-12-18 11:19:00,2022-08-17 09:18:21
1243,164.0,et ipsum,3770009015075.0,feugiat.,216.0,refused,2014 371648 82733,771.0,2022-11-14 05:59:53,2021-10-24 07:50:46
1244,62.0,ipsum nunc,3770009015051.0,neque,935.0,refused,2149 696252 83627,349.0,2022-12-30 09:27:19,2023-02-01 06:34:20
1245,53.0,gravida. Aliquam,3770009015049.0,sem.,701.0,cancelled,4716 522 92 7236,278.0,2022-11-12 11:12:43,2022-01-27 09:31:22
1246,132.0,"sit amet,",3770009015048.0,risus,114.0,refused,214984973989840.0,980.0,2022-11-06 09:25:02,2022-09-23 12:10:39
1247,48.0,odio vel,3770009015051.0,lectus,936.0,refused,645424 943324 4831,571.0,2023-02-18 10:19:32,2021-11-30 04:52:00
1248,129.0,"est, mollis",3770009015234.0,Donec,386.0,accepted,5169468862428683,151.0,2023-02-23 07:02:41,2022-07-08 12:56:11
1249,18.0,"sed, facilisis",3770009015045.0,a,881.0,refused,4026 7624 3752 4460,487.0,2022-11-25 04:48:48,2022-03-29 04:28:35
1250,72.0,"tempus, lorem",3770009015172.0,lectus,682.0,accepted,537 47653 14751 443,989.0,2022-11-24 12:34:41,2021-11-09 10:45:22
1251,11.0,erat. Sed,3770009015234.0,Sed,409.0,cancelled,6771987988572382926,462.0,2023-02-15 06:24:17,2022-07-26 10:45:16
1252,180.0,"diam lorem,",3770009015042.0,Nullam,404.0,refused,4026678253236767,232.0,2023-01-07 05:22:26,2022-12-09 03:45:05
1253,129.0,"sagittis augue,",3770009015234.0,velit,426.0,cancelled,6464559649732587,458.0,2022-10-31 10:26:57,2021-12-16 08:00:29
1254,23.0,dictum magna.,3770009015004.0,quis,177.0,cancelled,5755386568131676,672.0,2023-01-29 08:50:41,2022-01-17 05:39:35
1255,73.0,"sed, sapien.",v3770009015028,"id,",450.0,cancelled,658622 2574619336,921.0,2022-10-02 11:11:32,2022-12-12 07:37:10
1256,124.0,"Aliquam auctor,",3770009015235.0,amet,138.0,accepted,675 96142 86888 558,740.0,2023-01-08 04:50:45,2021-11-15 01:22:21
1257,110.0,justo nec,3770009015042.0,Curae,697.0,refused,365639767438960.0,421.0,2022-11-10 02:16:54,2022-06-25 01:43:42
1258,171.0,amet massa.,3770009015052.0,cursus,689.0,accepted,670929725563566564,956.0,2023-02-05 06:15:29,2021-11-11 10:14:10
1259,65.0,massa. Vestibulum,3770009015047.0,a,19.0,accepted,518 24473 44563 658,229.0,2022-12-22 05:00:40,2023-02-06 04:24:22
1260,161.0,urna. Nunc,3770009015043.0,convallis,524.0,refused,4556 968 46 2524,426.0,2022-12-25 10:17:44,2022-06-14 07:21:47
1261,125.0,dolor. Nulla,3770009015073.0,ipsum.,445.0,accepted,490352 485529 7542,699.0,2022-11-01 09:54:54,2022-08-08 07:56:12
1262,194.0,velit in,3770009015073.0,tincidunt,96.0,accepted,670945 876427 2658,782.0,2023-01-03 11:48:00,2022-10-20 03:40:18
1263,79.0,nonummy ipsum,3770009015234.0,Vivamus,872.0,cancelled,6759189467782355338,617.0,2023-01-31 04:10:39,2022-02-28 11:44:16
1264,3.0,"ligula tortor,",3770009015044.0,augue,181.0,refused,6489 3779 4925 6624,498.0,2022-10-26 03:50:34,2022-04-13 06:34:30
1265,193.0,erat vitae,3770009015050.0,"at,",835.0,accepted,499 74485 35154 336,499.0,2023-02-25 07:37:18,2022-07-02 11:50:05
1266,45.0,"posuere vulputate,",3770009015045.0,mollis,492.0,cancelled,365688464422157.0,783.0,2022-11-06 08:41:11,2023-01-14 12:42:57
1267,186.0,neque. Nullam,3770009015051.0,"vitae,",942.0,accepted,564182 2767268818,366.0,2023-02-18 01:54:46,2021-10-03 06:06:12
1268,180.0,ornare. In,3770009015050.0,est,522.0,cancelled,214926266569581.0,728.0,2022-11-05 05:25:32,2022-01-01 05:52:47
1269,105.0,a sollicitudin,3770009015074.0,tincidunt.,222.0,accepted,527 33845 11565 622,628.0,2022-10-28 06:46:37,2022-05-27 09:03:59
1270,8.0,mattis. Cras,3770009015047.0,parturient,542.0,cancelled,379558274939282.0,116.0,2022-12-16 02:19:17,2022-02-09 04:41:34
1271,110.0,adipiscing elit.,3770009015048.0,sit,117.0,cancelled,3738 598147 33912,379.0,2022-12-01 03:55:48,2022-03-23 12:06:48
1272,114.0,"tempor lorem,",3770009015045.0,metus,303.0,cancelled,214951849283872.0,664.0,2022-12-12 11:04:01,2023-01-06 08:49:43
1273,52.0,diam at,3770009015172.0,sed,747.0,accepted,3002 761574 59245,816.0,2022-11-08 03:34:19,2023-02-24 11:33:30
1274,144.0,"consequat auctor,",3770009015073.0,elit.,534.0,refused,633467 73 5568 6571 756,147.0,2022-11-25 10:20:03,2022-06-01 03:22:40
1275,64.0,egestas ligula.,3770009015075.0,ante,703.0,cancelled,4508 4754 9735 2675,732.0,2023-02-12 07:13:56,2022-01-08 02:16:26
1276,23.0,"felis, adipiscing",3770009015073.0,"eu,",983.0,cancelled,676717 798693 7810,636.0,2022-12-07 11:34:24,2022-12-26 05:54:15
1277,196.0,"at, egestas",3770009015051.0,scelerisque,463.0,accepted,630491485484668427,571.0,2023-01-14 09:55:13,2022-12-05 10:31:12
1278,22.0,dolor sit,3770009015233.0,Maecenas,401.0,accepted,214927214163667.0,346.0,2022-10-17 06:53:29,2022-01-26 09:02:20
1279,23.0,"lorem, auctor",3770009015052.0,non,405.0,cancelled,372537411776242.0,848.0,2022-10-31 06:34:48,2022-05-13 08:38:47
1280,189.0,vitae semper,3770009015044.0,velit,979.0,refused,374754915762671.0,504.0,2023-01-09 06:24:59,2022-12-31 01:35:25
1281,189.0,felis ullamcorper,3770009015052.0,nisi.,26.0,refused,2014 296739 74184,946.0,2023-01-13 05:31:30,2022-05-21 06:55:30
1282,50.0,"sodales purus,",3770009015075.0,nisl.,63.0,refused,645933 647843 2440,702.0,2023-02-03 07:14:22,2022-12-11 05:32:07
1283,26.0,ornare lectus,3770009015044.0,mi,654.0,accepted,3046 736224 41822,112.0,2022-10-08 04:36:45,2022-06-07 07:58:46
1284,13.0,"convallis in,",3770009015052.0,nisl.,285.0,accepted,5623585822561.0,285.0,2022-10-24 04:09:44,2023-02-20 03:59:04
1285,63.0,Donec tincidunt.,3770009015042.0,Nulla,542.0,accepted,6767457932735194611,365.0,2022-12-30 08:13:12,2022-02-22 10:12:45
1286,15.0,sed consequat,3770009015048.0,vel,283.0,accepted,214961164668250.0,160.0,2023-01-12 09:03:57,2022-05-17 10:53:55
1287,135.0,molestie tortor,3770009015052.0,Mauris,709.0,cancelled,4916 8835 4865 9574,328.0,2023-01-12 12:48:58,2022-05-28 11:19:29
1288,52.0,ac sem,3770009015004.0,ante,340.0,refused,363584872435851.0,198.0,2022-12-21 10:46:22,2021-10-27 06:07:45
1289,34.0,lacus. Nulla,3770009015051.0,dis,218.0,refused,2149 691565 27947,751.0,2022-11-23 04:09:01,2022-12-19 02:08:49
1290,21.0,molestie tortor,3770009015043.0,eget,692.0,cancelled,516 26536 46476 630,832.0,2022-10-05 05:04:54,2022-05-18 12:24:54
1291,156.0,torquent per,3770009015052.0,dolor.,146.0,accepted,3645 141875 63468,591.0,2023-01-16 02:53:00,2023-02-19 04:51:17
1292,171.0,est ac,3770009015172.0,euismod,186.0,cancelled,455 62427 34432 699,515.0,2023-01-12 12:19:44,2022-09-27 11:52:16
1293,139.0,ultricies sem,3770009015045.0,augue,584.0,refused,5424 7546 5985 6751,763.0,2022-11-12 09:02:14,2022-12-29 03:56:33
1294,48.0,neque sed,3770009015051.0,Ut,777.0,refused,3054 171637 24975,978.0,2023-01-26 08:42:38,2023-02-27 12:19:04
1295,103.0,"lacinia orci,",3770009015048.0,nisl,450.0,cancelled,5465 2363 3766 6141,666.0,2023-02-21 11:59:02,2022-08-07 04:06:53
1296,140.0,Sed dictum.,3770009015048.0,"nec,",68.0,cancelled,67062338969885866,552.0,2023-01-17 01:59:36,2022-10-07 07:06:36
1297,46.0,"cursus in,",3770009015052.0,sem,573.0,accepted,633110 24 5737 2265 288,383.0,2022-10-08 09:26:25,2022-05-12 11:25:03
1298,126.0,sed tortor.,3770009015233.0,vehicula,610.0,accepted,4539 584 25 1315,627.0,2022-12-02 08:45:57,2022-03-16 03:11:23
1299,129.0,enim commodo,v3770009015028,ultrices.,716.0,refused,5626522395878174155,513.0,2022-11-14 02:46:20,2022-10-28 04:18:43
1300,186.0,nec ante,3770009015234.0,Nullam,106.0,accepted,647581 7686876452,492.0,2022-10-07 11:46:13,2023-02-06 06:28:11
1301,79.0,nunc id,3770009015234.0,"eu,",141.0,refused,547165 5768344757,846.0,2023-02-08 01:20:43,2022-12-18 12:54:12
1302,86.0,lorem semper,3770009015004.0,orci.,519.0,accepted,4024007165364263,348.0,2022-10-07 02:23:35,2021-12-10 06:54:56
1303,43.0,Donec fringilla.,3770009015004.0,Proin,69.0,cancelled,5893 244 78 7493,875.0,2022-12-04 05:50:37,2022-06-18 07:55:27
1304,32.0,"pede, malesuada",3770009015043.0,non,500.0,accepted,6767643264721167764,716.0,2023-01-28 07:55:02,2022-09-17 05:42:15
1305,86.0,tempor bibendum.,3770009015045.0,Phasellus,978.0,refused,670925658822347753,713.0,2023-01-09 10:08:28,2022-07-26 05:05:00
1306,90.0,Mauris blandit,3770009015048.0,non,729.0,cancelled,402683 5716331458,314.0,2023-02-26 12:40:19,2023-01-31 09:04:55
1307,46.0,Duis gravida.,3770009015045.0,pharetra.,201.0,cancelled,633466 8962582152,209.0,2023-02-03 12:31:37,2022-09-09 01:16:25
1308,157.0,ante lectus,3770009015044.0,Proin,133.0,cancelled,301239635933263.0,714.0,2022-10-18 05:38:42,2022-12-16 04:38:22
1309,10.0,"aliquet nec,",3770009015050.0,urna.,300.0,refused,5375 8427 9652 6681,991.0,2022-11-17 02:10:17,2022-02-16 08:58:13
1310,34.0,"ac, eleifend",3770009015074.0,blandit,581.0,accepted,4913635978345121,826.0,2022-12-10 09:51:00,2022-06-30 06:34:54
1311,9.0,dolor sit,3770009015047.0,senectus,324.0,accepted,367426424645874.0,810.0,2023-01-20 04:38:56,2022-12-03 02:12:26
1312,104.0,egestas. Duis,3770009015050.0,quam.,832.0,cancelled,342852118556616.0,180.0,2022-11-24 12:08:40,2022-12-25 05:30:17
1313,119.0,"vestibulum, neque",3770009015075.0,tincidunt,718.0,accepted,201492865453219.0,730.0,2022-11-29 11:26:11,2023-02-28 06:43:10
1314,46.0,"porttitor vulputate,",3770009015045.0,Cum,44.0,cancelled,5583 9932 4773 6672,316.0,2023-02-27 01:49:42,2021-11-06 02:09:12
1315,63.0,"egestas a,",3770009015045.0,Proin,323.0,accepted,676725481147783662,249.0,2023-01-24 02:59:46,2023-01-21 12:31:21
1316,153.0,"id, ante.",3770009015043.0,"pede,",423.0,accepted,344244459843423.0,379.0,2022-10-17 04:03:36,2022-05-07 08:10:12
1317,114.0,dui. Fusce,3770009015234.0,Fusce,83.0,refused,67711458734814390,553.0,2023-01-20 12:04:02,2022-06-11 03:02:49
1318,53.0,Duis dignissim,3770009015233.0,luctus,962.0,refused,529 31772 37817 319,685.0,2022-10-04 09:08:18,2022-08-25 07:06:16
1319,129.0,"elit, pharetra",3770009015042.0,turpis.,414.0,accepted,5038 676435 69451,816.0,2022-10-17 08:23:11,2022-07-02 04:39:46
